YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
2024,0,51349,Nico Echavarria,21.62%,111,24
2024,0,24024,Zach Johnson,21.62%,74,16
2024,0,48084,Wesley Bryan,21.57%,51,11
2024,0,47995,Davis Riley,21.49%,121,26
2024,0,28089,Jason Day,21.43%,84,18
2024,0,29221,Webb Simpson,21.43%,70,15
2024,0,50497,Adrien Dumont de Chassart,21.28%,94,20
2024,0,27129,Luke List,21.28%,94,20
2024,0,23320,Ryan Palmer,21.28%,47,10
2024,0,46441,Robby Shelton,21.18%,85,18
2024,0,40006,Erik van Rooyen,21.05%,114,24
2024,0,40250,Taylor Pendrith,20.97%,124,26
2024,0,45522,Christiaan Bezuidenhout,20.87%,115,24
2024,0,39546,Keith Mitchell,20.77%,130,27
2024,0,33141,Keegan Bradley,20.69%,116,24
2024,0,39997,Corey Conners,20.59%,136,28
2024,0,51894,Vince Whaley,20.59%,68,14
2024,0,47988,Nick Hardy,20.51%,117,24
2024,0,59866,Nick Dunlap,20.43%,93,19
2024,0,51696,Rico Hoey,20.41%,98,20
2024,0,48119,Ben Taylor,20.29%,69,14
2024,0,52375,Doug Ghim,20.26%,153,31
2024,0,47420,Jake Knapp,20.18%,109,22
2024,0,32839,Hideki Matsuyama,20.18%,109,22
2024,0,57900,Chandler Phillips,20.18%,109,22
2024,0,40098,Matt Fitzpatrick,20.00%,80,16
2024,0,59143,Mac Meissner,20.00%,100,20
2024,0,27649,Brandt Snedeker,20.00%,70,14
2024,0,55893,Sam Stevens,20.00%,145,29
2024,0,54421,Garrick Higgo,19.82%,111,22
2024,0,27139,David Skinns,19.82%,111,22
2024,0,37275,Sam Ryder,19.75%,81,16
2024,0,32791,K.H. Lee,19.66%,117,23
2024,0,47347,Adam Schenk,19.49%,118,23
2024,0,34587,Chan Kim,19.47%,113,22
2024,0,33399,Adam Hadwin,19.35%,124,24
2024,0,28237,Rory McIlroy,19.35%,93,18
2024,0,37378,Min Woo Lee,19.32%,88,17
2024,0,52374,Brandon Wu,19.32%,88,17
2024,0,29420,Billy Horschel,19.27%,109,21
2024,0,47679,Victor Perez,19.27%,109,21
2024,0,52215,Robert MacIntyre,19.15%,94,18
2024,0,48081,Xander Schauffele,19.15%,94,18
2024,0,48887,Matt Wallace,19.05%,84,16
2024,0,57362,Austin Eckroat,18.94%,132,25
2024,0,48699,Callum Tarren,18.82%,85,16
2024,0,39971,Sungjae Im,18.75%,128,24
2024,0,49960,Sepp Straka,18.75%,96,18
2024,0,35617,Martin Trainer,18.75%,48,9
2024,0,32640,Troy Merritt,18.69%,107,20
2024,0,47591,Eric Cole,18.66%,134,25
2024,0,27644,Brian Harman,18.66%,134,25
2024,0,39327,Ben Silverman,18.60%,129,24
2024,0,35532,Tom Hoge,18.49%,146,27
2024,0,32366,Kevin Chappell,18.42%,76,14
2024,0,26596,Ryan Moore,18.26%,115,21
2024,0,34563,Chesson Hadley,18.18%,88,16
2024,0,23108,Matt Kuchar,18.18%,110,20
2024,0,34021,Bud Cauley,18.09%,94,17
2024,0,45609,Tyler Duncan,18.07%,83,15
2024,0,29478,Kevin Kisner,18.06%,72,13
2024,0,33968,Thorbjørn Olesen,18.06%,72,13
2024,0,34374,Erik Barnes,18.03%,61,11
2024,0,57366,Cameron Young,18.02%,111,20
2024,0,32367,Jorge Campillo,17.86%,56,10
2024,0,55789,Taylor Montgomery,17.86%,56,10
2024,0,30163,Henrik Norlander,17.86%,84,15
2024,0,47663,Kevin Dougherty,17.81%,73,13
2024,0,27936,Martin Laird,17.78%,90,16
2024,0,56630,Akshay Bhatia,17.65%,119,21
2024,0,55182,Tom Kim,17.65%,119,21
2024,0,31323,Gary Woodland,17.54%,114,20
2024,0,36699,Patrick Rodgers,17.28%,162,28
2024,0,56149,Wilson Furr,17.24%,87,15
2024,0,27349,Alex Noren,17.11%,76,13
2024,0,36884,Ben Kohles,17.09%,117,20
2024,0,36871,Matt NeSmith,17.09%,117,20
2024,0,34466,Peter Malnati,17.05%,88,15
2024,0,30911,Tommy Fleetwood,17.02%,94,16
2024,0,57975,Harry Hall,16.95%,118,20
2024,0,58168,Davis Thompson,16.92%,130,22
2024,0,24502,Adam Scott,16.88%,77,13
2024,0,40026,Daniel Berger,16.82%,107,18
2024,0,36801,Mark Hubbard,16.79%,131,22
2024,0,49947,Taylor Moore,16.78%,149,25
2024,0,34099,Harris English,16.67%,132,22
2024,0,25900,Lucas Glover,16.67%,126,21
2024,0,34098,Russell Henley,16.67%,102,17
2024,0,39977,Max Homa,16.67%,90,15
2024,0,22405,Justin Rose,16.67%,72,12
2024,0,37455,Si Woo Kim,16.52%,115,19
2024,0,59836,Pierceson Coody,16.33%,98,16
2024,0,34046,Jordan Spieth,16.33%,98,16
2024,0,29936,Ryan Fox,16.16%,99,16
2024,0,40058,Zac Blair,16.07%,112,18
2024,0,36799,Stephan Jaeger,16.06%,137,22
2024,0,51070,Vincent Norrman,16.05%,81,13
2024,0,27064,Jhonattan Vegas,16.04%,106,17
2024,0,60067,Joe Highsmith,15.96%,94,15
2024,0,40115,Adam Svensson,15.82%,158,25
2024,0,47806,Raul Pereda,15.79%,38,6
2024,0,32333,Kevin Tway,15.71%,70,11
2024,0,29535,Brice Garnett,15.25%,59,9
2024,0,54576,Patrick Fishburn,15.15%,99,15
2024,0,27770,Camilo Villegas,15.15%,66,10
2024,0,51997,Andrew Novak,15.07%,146,22
2024,0,48117,Kurt Kitayama,15.00%,120,18
2024,0,36326,David Lipsky,14.94%,87,13
2024,0,39975,Michael Kim,14.89%,94,14
2024,0,47483,Will Zalatoris,14.85%,101,15
2024,0,34076,Joel Dahmen,14.75%,122,18
2024,0,54628,Lee Hodges,14.65%,157,23
2024,0,51287,Ryo Hisatsune,14.63%,123,18
2024,0,52514,Trace Crowe,14.61%,89,13
2024,0,59095,Chris Gotterup,14.43%,97,14
2024,0,34255,Joseph Bramlett,14.29%,105,15
2024,0,28775,Nate Lashley,14.29%,119,17
2024,0,55708,Hayden Buckley,14.12%,85,12
2024,0,22371,Aaron Baddeley,14.10%,78,11
2024,0,37212,Paul Barjon,14.08%,71,10
2024,0,51890,Greyson Sigg,13.97%,136,19
2024,0,60767,Blaine Hale Jr.,13.85%,65,9
2024,0,39324,J.J. Spaun,13.33%,120,16
2024,0,46340,Alex Smalley,12.87%,101,13
2024,0,46414,Aaron Rai,12.82%,117,15
2024,0,52372,Cameron Champ,12.35%,81,10
2024,0,59442,Parker Coody,12.31%,65,8
2024,0,45242,Kevin Yu,11.86%,118,14
2024,0,48319,Tom Whitney,11.69%,77,9
2024,0,55454,Carl Yuan,11.69%,77,9
2024,0,26476,Chez Reavie,10.34%,87,9
2024,0,27330,Josh Teater,8.16%,49,4
2024,0,52453,Nicolai Højgaard,6.98%,86,6
2023,0,46970,Jon Rahm,34.69%,98,34
2023,0,35617,Martin Trainer,32.43%,37,12
2023,0,28089,Jason Day,30.00%,100,30
2023,0,46717,Viktor Hovland,28.46%,123,35
2023,0,35532,Tom Hoge,27.59%,145,40
2023,0,47504,Sam Burns,26.55%,113,30
2023,0,57975,Harry Hall,26.55%,113,30
2023,0,48081,Xander Schauffele,26.26%,99,26
2023,0,33597,Harry Higgs,25.97%,77,20
2023,0,28237,Rory McIlroy,25.81%,93,24
2023,0,32366,Kevin Chappell,25.49%,51,13
2023,0,25818,Scott Piercy,25.29%,87,22
2023,0,40162,Justin Lower,25.21%,119,30
2023,0,47128,Richy Werenski,25.00%,108,27
2023,0,55789,Taylor Montgomery,24.60%,126,31
2023,0,47988,Nick Hardy,24.32%,148,36
2023,0,27349,Alex Noren,24.04%,104,25
2023,0,58696,Peter Kuest,24.00%,75,18
2023,0,34363,Tyrrell Hatton,23.86%,88,21
2023,0,27644,Brian Harman,23.74%,139,33
2023,0,47983,Chad Ramey,23.61%,144,34
2023,0,32102,Rickie Fowler,23.39%,124,29
2023,0,22405,Justin Rose,22.92%,96,22
2023,0,33399,Adam Hadwin,22.86%,140,32
2023,0,47347,Adam Schenk,22.81%,171,39
2023,0,22371,Aaron Baddeley,22.47%,89,20
2023,0,35901,Paul Haley II,22.31%,121,27
2023,0,47591,Eric Cole,22.15%,158,35
2023,0,24024,Zach Johnson,22.11%,95,21
2023,0,28420,Ryan Brehm,22.02%,109,24
2023,0,24140,Sean O'Hair,22.00%,50,11
2023,0,39977,Max Homa,21.83%,142,31
2023,0,33204,Shane Lowry,21.78%,101,22
2023,0,55708,Hayden Buckley,21.67%,120,26
2023,0,39324,J.J. Spaun,21.58%,139,30
2023,0,54591,Ben Griffin,21.54%,130,28
2023,0,39971,Sungjae Im,21.43%,112,24
2023,0,29289,S.Y. Noh,21.43%,84,18
2023,0,46046,Scottie Scheffler,21.43%,126,27
2023,0,50525,Collin Morikawa,21.37%,117,25
2023,0,49960,Sepp Straka,21.32%,136,29
2023,0,48867,Matti Schmid,21.21%,66,14
2023,0,37275,Sam Ryder,21.17%,137,29
2023,0,49947,Taylor Moore,21.13%,142,30
2023,0,37338,Zecheng Dou,21.10%,109,23
2023,0,25493,Nick Taylor,21.10%,109,23
2023,0,39546,Keith Mitchell,21.09%,128,27
2023,0,35879,Kelly Kraft,20.91%,110,23
2023,0,36326,David Lipsky,20.87%,115,24
2023,0,35449,Adam Long,20.87%,115,24
2023,0,33410,Andrew Landry,20.83%,120,25
2023,0,34466,Peter Malnati,20.83%,120,25
2023,0,29535,Brice Garnett,20.79%,101,21
2023,0,31560,Brian Stuard,20.78%,77,16
2023,0,52374,Brandon Wu,20.77%,130,27
2023,0,33653,Thomas Detry,20.75%,106,22
2023,0,36801,Mark Hubbard,20.74%,135,28
2023,0,27214,Kevin Streelman,20.63%,160,33
2023,0,36699,Patrick Rodgers,20.57%,141,29
2023,0,39058,Lucas Herbert,20.55%,73,15
2023,0,33141,Keegan Bradley,20.51%,117,24
2023,0,32139,Danny Willett,20.48%,83,17
2023,0,48119,Ben Taylor,20.47%,127,26
2023,0,32662,Michael Gligic,20.43%,93,19
2023,0,27974,Sung Kang,20.37%,54,11
2023,0,34098,Russell Henley,20.31%,128,26
2023,0,47993,Denny McCarthy,20.30%,133,27
2023,0,54783,Dylan Wu,20.28%,143,29
2023,0,52955,Ludvig Åberg,20.27%,74,15
2023,0,32791,K.H. Lee,20.26%,153,31
2023,0,20229,Stewart Cink,20.18%,109,22
2023,0,34256,Andrew Putnam,20.17%,119,24
2023,0,51766,Wyndham Clark,20.00%,125,25
2023,0,27936,Martin Laird,20.00%,120,24
2023,0,33413,Ben Martin,20.00%,115,23
2023,0,51634,Sahith Theegala,20.00%,135,27
2023,0,32640,Troy Merritt,19.83%,116,23
2023,0,30927,Brendon Todd,19.83%,116,23
2023,0,35506,Mackenzie Hughes,19.81%,106,21
2023,0,32816,Satoshi Kodaira,19.67%,61,12
2023,0,53165,Doc Redman,19.67%,122,24
2023,0,32333,Kevin Tway,19.67%,122,24
2023,0,45522,Christiaan Bezuidenhout,19.66%,117,23
2023,0,40058,Zac Blair,19.59%,97,19
2023,0,24502,Adam Scott,19.48%,77,15
2023,0,48887,Matt Wallace,19.42%,103,20
2023,0,30926,Chris Kirk,19.40%,134,26
2023,0,59018,Ryan Gerard,19.23%,78,15
2023,0,50493,Justin Suh,19.16%,167,32
2023,0,26476,Chez Reavie,19.12%,136,26
2023,0,34563,Chesson Hadley,19.01%,121,23
2023,0,30911,Tommy Fleetwood,18.95%,95,18
2023,0,25632,Jimmy Walker,18.92%,111,21
2023,0,40115,Adam Svensson,18.89%,180,34
2023,0,46340,Alex Smalley,18.83%,154,29
2023,0,49453,Trevor Cone,18.81%,101,19
2023,0,36799,Stephan Jaeger,18.75%,176,33
2023,0,30163,Henrik Norlander,18.60%,129,24
2023,0,50188,S.H. Kim,18.49%,146,27
2023,0,49771,J.T. Poston,18.47%,157,29
2023,0,54628,Lee Hodges,18.38%,136,25
2023,0,28252,Seamus Power,18.37%,98,18
2023,0,49298,Kramer Hickok,18.33%,120,22
2023,0,35310,Lanto Griffin,18.31%,71,13
2023,0,31202,William McGirt,18.31%,71,13
2023,0,45609,Tyler Duncan,18.25%,126,23
2023,0,36871,Matt NeSmith,18.13%,171,31
2023,0,51950,Max McGreevy,18.09%,94,17
2023,0,28775,Nate Lashley,18.05%,133,24
2023,0,46414,Aaron Rai,18.00%,150,27
2023,0,58967,Trevor Werbylo,18.00%,100,18
2023,0,51890,Greyson Sigg,17.93%,145,26
2023,0,52513,Carson Young,17.89%,123,22
2023,0,33122,Russell Knox,17.88%,151,27
2023,0,51070,Vincent Norrman,17.74%,124,22
2023,0,34409,David Lingmerth,17.71%,96,17
2023,0,55182,Tom Kim,17.61%,142,25
2023,0,33448,Justin Thomas,17.58%,91,16
2023,0,58168,Davis Thompson,17.57%,148,26
2023,0,34099,Harris English,17.50%,120,21
2023,0,40098,Matt Fitzpatrick,17.50%,80,14
2023,0,55454,Carl Yuan,17.36%,121,21
2023,0,46435,Austin Cook,17.11%,76,13
2023,0,34076,Joel Dahmen,17.09%,117,20
2023,0,48117,Kurt Kitayama,17.07%,82,14
2023,0,19803,Ryan Armour,16.96%,112,19
2023,0,29725,Tony Finau,16.96%,112,19
2023,0,46441,Robby Shelton,16.94%,124,21
2023,0,47079,Harrison Endycott,16.83%,101,17
2023,0,32448,James Hahn,16.67%,102,17
2023,0,52375,Doug Ghim,16.45%,152,25
2023,0,33948,Byeong Hun An,16.28%,129,21
2023,0,23320,Ryan Palmer,16.28%,86,14
2023,0,56762,Will Gordon,16.11%,149,24
2023,0,51414,Brent Grant,16.07%,112,18
2023,0,54421,Garrick Higgo,16.06%,137,22
2023,0,52372,Cameron Champ,16.05%,81,13
2023,0,29970,Dylan Frittelli,16.05%,81,13
2023,0,39954,Cody Gribble,16.00%,100,16
2023,0,52453,Nicolai Hojgaard,16.00%,50,8
2023,0,36724,Augusto Núñez,16.00%,100,16
2023,0,23108,Matt Kuchar,15.97%,119,19
2023,0,51997,Andrew Novak,15.97%,119,19
2023,0,55893,Sam Stevens,15.91%,132,21
2023,0,32839,Hideki Matsuyama,15.87%,126,20
2023,0,45157,Cam Davis,15.75%,146,23
2023,0,31323,Gary Woodland,15.65%,147,23
2023,0,29908,C.T. Pan,15.63%,64,10
2023,0,34610,Matthias Schwab,15.53%,103,16
2023,0,47995,Davis Riley,15.52%,116,18
2023,0,46442,Maverick McNealy,15.49%,71,11
2023,0,50095,Austin Smotherman,15.45%,123,19
2023,0,48699,Callum Tarren,15.45%,123,19
2023,0,27129,Luke List,15.43%,162,25
2023,0,32757,Patton Kizzire,15.15%,132,20
2023,0,31646,Emiliano Grillo,14.97%,147,22
2023,0,40250,Taylor Pendrith,14.97%,147,22
2023,0,57362,Austin Eckroat,14.88%,121,18
2023,0,40006,Erik van Rooyen,14.86%,74,11
2023,0,27095,Nick Watney,14.86%,74,11
2023,0,39975,Michael Kim,14.78%,115,17
2023,0,27963,Chris Stroud,14.75%,61,9
2023,0,51349,Nico Echavarria,14.74%,95,14
2023,0,39335,Kevin Roy,14.74%,95,14
2023,0,35461,Beau Hossler,14.69%,143,21
2023,0,29420,Billy Horschel,14.44%,90,13
2023,0,46601,Trey Mullinax,14.42%,104,15
2023,0,30692,Scott Stallings,14.41%,111,16
2023,0,39067,MJ Daffue,14.40%,125,18
2023,0,25900,Lucas Glover,14.29%,140,20
2023,0,35450,Patrick Cantlay,14.14%,99,14
2023,0,34431,Robert Streb,14.13%,92,13
2023,0,39997,Corey Conners,14.06%,128,18
2023,0,45242,Kevin Yu,13.98%,93,13
2023,0,56630,Akshay Bhatia,13.73%,102,14
2023,0,25686,Jason Dufner,13.68%,95,13
2023,0,27554,Scott Harrington,13.33%,90,12
2023,0,34255,Joseph Bramlett,13.27%,113,15
2023,0,26596,Ryan Moore,13.27%,113,15
2023,0,34046,Jordan Spieth,13.27%,98,13
2023,0,29221,Webb Simpson,12.99%,77,10
2023,0,12716,Charley Hoffman,12.82%,78,10
2023,0,33408,Tyson Alexander,12.39%,113,14
2023,0,37455,Si Woo Kim,11.85%,135,16
2023,0,52411,Kyle Westmoreland,11.70%,94,11
2023,0,49766,Hank Lebioda,11.69%,77,9
2023,0,57366,Cameron Young,11.61%,112,13
2023,0,31577,Tano Goya,11.54%,104,12
2023,0,24925,Jonathan Byrd,11.36%,44,5
2023,0,22056,Cameron Percy,10.84%,83,9
2023,0,51491,Brandon Matthews,10.00%,70,7
2023,0,48084,Wesley Bryan,9.43%,53,5
2023,0,31557,Jim Herman,8.11%,111,9
2022,0,28237,Rory McIlroy,30.0,70,21
2022,0,56278,Matthew Wolff,28.33,60,17
2022,0,48822,Sebastián Muñoz,28.04,107,30
2022,0,23108,Matt Kuchar,27.78,90,25
2022,0,35617,Martin Trainer,27.68,112,31
2022,0,25818,Scott Piercy,27.45,102,28
2022,0,48084,Wesley Bryan,26.79,56,15
2022,0,36799,Stephan Jaeger,26.67,120,32
2022,0,23621,Rory Sabbatini,26.51,83,22
2022,0,34256,Andrew Putnam,26.23,122,32
2022,0,33667,Carlos Ortiz,25.64,78,20
2022,0,29478,Kevin Kisner,25.56,90,23
2022,0,27349,Alex Noren,25.35,71,18
2022,0,46550,Brandon Hagy,25.32,79,20
2022,0,36852,Jim Knous,25.0,48,12
2022,0,35461,Beau Hossler,24.77,109,27
2022,0,29535,Brice Garnett,24.71,85,21
2022,0,47995,Davis Riley,24.62,130,32
2022,0,36326,David Lipsky,24.41,127,31
2022,0,39546,Keith Mitchell,24.3,107,26
2022,0,39436,Joshua Creel,24.0,50,12
2022,0,50525,Collin Morikawa,23.81,84,20
2022,0,33486,Roger Sloan,23.71,97,23
2022,0,31557,Jim Herman,23.53,68,16
2022,0,24138,Ian Poulter,23.4,47,11
2022,0,48699,Callum Tarren,23.38,77,18
2022,0,36884,Ben Kohles,23.29,73,17
2022,0,49298,Kramer Hickok,23.01,113,26
2022,0,21961,Charles Howell III,22.97,74,17
2022,0,39058,Lucas Herbert,22.92,48,11
2022,0,28775,Nate Lashley,22.68,97,22
2022,0,40006,Erik van Rooyen,22.54,71,16
2022,0,39953,Chase Seiffert,22.5,80,18
2022,0,49960,Sepp Straka,22.5,120,27
2022,0,47993,Denny McCarthy,22.48,129,29
2022,0,30911,Tommy Fleetwood,22.45,49,11
2022,0,22405,Justin Rose,22.41,58,13
2022,0,40098,Matt Fitzpatrick,22.22,90,20
2022,0,47483,Will Zalatoris,22.22,108,24
2022,0,34563,Chesson Hadley,22.11,95,21
2022,0,32366,Kevin Chappell,22.06,68,15
2022,0,28089,Jason Day,22.06,68,15
2022,0,49947,Taylor Moore,22.05,127,28
2022,0,39977,Max Homa,21.7,106,23
2022,0,46717,Viktor Hovland,21.59,88,19
2022,0,45522,Christiaan Bezuidenhout,21.51,93,20
2022,0,27139,David Skinns,21.43,84,18
2022,0,28114,Dawie van der Walt,21.43,84,18
2022,0,32448,James Hahn,21.35,89,19
2022,0,26851,Marc Leishman,21.28,94,20
2022,0,54783,Dylan Wu,21.25,80,17
2022,0,29908,C.T. Pan,21.24,113,24
2022,0,35310,Lanto Griffin,21.21,99,21
2022,0,37212,Paul Barjon,21.1,109,23
2022,0,47988,Nick Hardy,21.05,76,16
2022,0,51894,Vince Whaley,21.0,100,21
2022,0,48117,Kurt Kitayama,20.99,81,17
2022,0,45157,Cam Davis,20.83,120,25
2022,0,25493,Nick Taylor,20.79,101,21
2022,0,25198,Francesco Molinari,20.75,53,11
2022,0,34264,Hudson Swafford,20.69,87,18
2022,0,35891,Cameron Smith,20.55,73,15
2022,0,31646,Emiliano Grillo,20.54,112,23
2022,0,30926,Chris Kirk,20.54,112,23
2022,0,27095,Nick Watney,20.39,103,21
2022,0,45609,Tyler Duncan,20.37,108,22
2022,0,32757,Patton Kizzire,20.37,108,22
2022,0,36689,Brooks Koepka,20.31,64,13
2022,0,30944,Jason Kokrak,20.27,74,15
2022,0,29289,S.Y. Noh,20.27,74,15
2022,0,27974,Sung Kang,20.21,94,19
2022,0,32791,K.H. Lee,20.16,129,26
2022,0,32816,Satoshi Kodaira,20.0,75,15
2022,0,23983,Luke Donald,19.77,86,17
2022,0,30692,Scott Stallings,19.67,122,24
2022,0,29725,Tony Finau,19.66,117,23
2022,0,47128,Richy Werenski,19.48,77,15
2022,0,37275,Sam Ryder,19.46,149,29
2022,0,33597,Harry Higgs,19.44,108,21
2022,0,27649,Brandt Snedeker,19.44,72,14
2022,0,34363,Tyrrell Hatton,19.23,78,15
2022,0,35532,Tom Hoge,19.13,115,22
2022,0,39971,Sungjae Im,19.13,115,22
2022,0,26476,Chez Reavie,19.05,126,24
2022,0,39997,Corey Conners,18.97,116,22
2022,0,55708,Hayden Buckley,18.95,153,29
2022,0,47983,Chad Ramey,18.95,95,18
2022,0,34360,Patrick Reed,18.92,74,14
2022,0,24024,Zach Johnson,18.89,90,17
2022,0,53165,Doc Redman,18.75,112,21
2022,0,40115,Adam Svensson,18.7,123,23
2022,0,34174,John Huh,18.69,107,20
2022,0,47856,Seth Reeves,18.68,91,17
2022,0,51766,Wyndham Clark,18.64,118,22
2022,0,30927,Brendon Todd,18.58,113,21
2022,0,46442,Maverick McNealy,18.45,103,19
2022,0,40162,Justin Lower,18.28,93,17
2022,0,47347,Adam Schenk,18.18,121,22
2022,0,34466,Peter Malnati,18.12,149,27
2022,0,32150,Michael Thompson,18.1,116,21
2022,0,29518,Brendan Steele,18.02,111,20
2022,0,28252,Seamus Power,17.89,95,17
2022,0,46435,Austin Cook,17.86,84,15
2022,0,32139,Danny Willett,17.74,62,11
2022,0,49964,Aaron Wise,17.69,130,23
2022,0,10381,Curtis Thompson,17.5,80,14
2022,0,45540,Jared Wolfe,17.5,80,14
2022,0,39324,J.J. Spaun,17.46,126,22
2022,0,45486,Joaquin Niemann,17.43,109,19
2022,0,47504,Sam Burns,17.39,115,20
2022,0,36699,Patrick Rodgers,17.39,115,20
2022,0,33448,Justin Thomas,17.39,92,16
2022,0,33122,Russell Knox,17.36,144,25
2022,0,31323,Gary Woodland,17.35,98,17
2022,0,57366,Cameron Young,17.24,116,20
2022,0,36871,Matthew NeSmith,17.14,105,18
2022,0,34046,Jordan Spieth,17.11,76,13
2022,0,36801,Mark Hubbard,17.07,82,14
2022,0,23320,Ryan Palmer,17.02,94,16
2022,0,30978,Kiradech Aphibarnrat,16.92,65,11
2022,0,37189,Harold Varner III,16.9,71,12
2022,0,27936,Martin Laird,16.84,95,16
2022,0,34098,Russell Henley,16.81,113,19
2022,0,46414,Aaron Rai,16.79,131,22
2022,0,52372,Cameron Champ,16.67,66,11
2022,0,33204,Shane Lowry,16.67,72,12
2022,0,25900,Lucas Glover,16.55,145,24
2022,0,32333,Kevin Tway,16.49,97,16
2022,0,32839,Hideki Matsuyama,16.48,91,15
2022,0,48081,Xander Schauffele,16.47,85,14
2022,0,52375,Doug Ghim,16.35,104,17
2022,0,35506,Mackenzie Hughes,16.35,104,17
2022,0,32662,Michael Gligic,16.33,98,16
2022,0,40250,Taylor Pendrith,16.22,111,18
2022,0,24502,Adam Scott,16.22,111,18
2022,0,25686,Jason Dufner,16.13,62,10
2022,0,24361,Pat Perez,16.13,62,10
2022,0,26300,Matt Jones,16.05,81,13
2022,0,51634,Sahith Theegala,16.0,150,24
2022,0,49766,Hank Lebioda,15.97,119,19
2022,0,34610,Matthias Schwab,15.91,88,14
2022,0,27644,Brian Harman,15.89,107,17
2022,0,46601,Trey Mullinax,15.79,95,15
2022,0,20229,Stewart Cink,15.75,127,20
2022,0,29420,Billy Horschel,15.66,83,13
2022,0,27214,Kevin Streelman,15.6,141,22
2022,0,35450,Patrick Cantlay,15.56,90,14
2022,0,35110,Brett Drewitt,15.38,65,10
2022,0,54421,Garrick Higgo,15.25,59,9
2022,0,37455,Si Woo Kim,15.13,119,18
2022,0,46402,Talor Gooch,15.12,86,13
2022,0,27064,Jhonattan Vegas,15.09,106,16
2022,0,29970,Dylan Frittelli,15.04,113,17
2022,0,46340,Alex Smalley,15.04,133,20
2022,0,29974,Branden Grace,14.93,67,10
2022,0,47529,Mito Pereira,14.84,128,19
2022,0,33399,Adam Hadwin,14.81,135,20
2022,0,34255,Joseph Bramlett,14.78,115,17
2022,0,51950,Max McGreevy,14.74,95,14
2022,0,54628,Lee Hodges,14.47,152,22
2022,0,24925,Jonathan Byrd,14.29,77,11
2022,0,51997,Andrew Novak,14.29,84,12
2022,0,51890,Greyson Sigg,14.29,126,18
2022,0,23325,Vaughn Taylor,14.29,84,12
2022,0,33419,Cameron Tringale,14.29,112,16
2022,0,30163,Henrik Norlander,14.17,120,17
2022,0,33141,Keegan Bradley,14.16,113,16
2022,0,27129,Luke List,14.15,106,15
2022,0,45526,Abraham Ancer,14.08,71,10
2022,0,35449,Adam Long,14.07,135,19
2022,0,24980,Scott Gutschewski,14.06,64,9
2022,0,49771,J.T. Poston,14.06,128,18
2022,0,29221,Webb Simpson,13.92,79,11
2022,0,34076,Joel Dahmen,13.68,117,16
2022,0,29926,Danny Lee,13.64,66,9
2022,0,12716,Charley Hoffman,13.33,105,14
