YEAR,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
2024,0,52453,Nicolai Højgaard,3.74%,107,4.0
2024,0,35617,Martin Trainer,3.67%,109,4.0
2024,0,23320,Ryan Palmer,3.66%,82,3.0
2024,0,31323,Gary Woodland,3.64%,165,6.0
2024,0,35461,Beau Hossler,3.61%,194,7.0
2024,0,32640,Troy Merritt,3.60%,111,4.0
2024,0,32366,Kevin Chappell,3.57%,112,4.0
2024,0,30163,Henrik Norlander,3.57%,112,4.0
2024,0,55789,Taylor Montgomery,3.54%,113,4.0
2024,0,46046,Scottie Scheffler,3.51%,114,4.0
2024,0,46414,Aaron Rai,3.50%,200,7.0
2024,0,38991,Alejandro Tosti,3.50%,143,5.0
2024,0,29221,Webb Simpson,3.49%,86,3.0
2024,0,28775,Nate Lashley,3.47%,144,5.0
2024,0,47995,Davis Riley,3.45%,174,6.0
2024,0,34255,Joseph Bramlett,3.43%,175,6.0
2024,0,36699,Patrick Rodgers,3.43%,204,7.0
2024,0,39997,Corey Conners,3.41%,176,6.0
2024,0,45157,Cam Davis,3.36%,149,5.0
2024,0,34256,Andrew Putnam,3.35%,209,7.0
2024,0,33141,Keegan Bradley,3.33%,150,5.0
2024,0,27644,Brian Harman,3.33%,150,5.0
2024,0,39971,Sungjae Im,3.33%,180,6.0
2024,0,47504,Sam Burns,3.31%,121,4.0
2024,0,32791,K.H. Lee,3.31%,151,5.0
2024,0,48699,Callum Tarren,3.29%,152,5.0
2024,0,47679,Victor Perez,3.27%,153,5.0
2024,0,40006,Erik van Rooyen,3.27%,153,5.0
2024,0,51894,Vince Whaley,3.25%,123,4.0
2024,0,34021,Bud Cauley,3.20%,125,4.0
2024,0,39546,Keith Mitchell,3.17%,189,6.0
2024,0,52514,Trace Crowe,3.13%,96,3.0
2024,0,50497,Adrien Dumont de Chassart,3.11%,161,5.0
2024,0,54576,Patrick Fishburn,3.11%,161,5.0
2024,0,51349,Nico Echavarria,3.09%,162,5.0
2024,0,25493,Nick Taylor,3.07%,163,5.0
2024,0,50493,Justin Suh,3.03%,165,5.0
2024,0,49947,Taylor Moore,3.02%,199,6.0
2024,0,36871,Matt NeSmith,3.01%,166,5.0
2024,0,54421,Garrick Higgo,2.99%,167,5.0
2024,0,55893,Sam Stevens,2.99%,201,6.0
2024,0,27349,Alex Noren,2.98%,168,5.0
2024,0,34374,Erik Barnes,2.97%,101,3.0
2024,0,29420,Billy Horschel,2.96%,169,5.0
2024,0,39327,Ben Silverman,2.92%,171,5.0
2024,0,29535,Brice Garnett,2.86%,105,3.0
2024,0,37378,Min Woo Lee,2.84%,141,4.0
2024,0,39977,Max Homa,2.82%,142,4.0
2024,0,30911,Tommy Fleetwood,2.80%,143,4.0
2024,0,33653,Thomas Detry,2.76%,145,4.0
2024,0,47591,Eric Cole,2.67%,187,5.0
2024,0,48867,Matti Schmid,2.65%,151,4.0
2024,0,28420,Ryan Brehm,2.63%,114,3.0
2024,0,12716,Charley Hoffman,2.56%,117,3.0
2024,0,54628,Lee Hodges,2.54%,197,5.0
2024,0,37275,Sam Ryder,2.54%,118,3.0
2024,0,23108,Matt Kuchar,2.52%,159,4.0
2024,0,50525,Collin Morikawa,2.52%,119,3.0
2024,0,29478,Kevin Kisner,2.48%,121,3.0
2024,0,37212,Paul Barjon,2.44%,123,3.0
2024,0,33948,Byeong Hun An,2.40%,125,3.0
2024,0,51070,Vincent Norrman,2.40%,125,3.0
2024,0,30927,Brendon Todd,2.40%,208,5.0
2024,0,60767,Blaine Hale Jr.,2.38%,84,2.0
2024,0,31646,Emiliano Grillo,2.35%,170,4.0
2024,0,34563,Chesson Hadley,2.33%,129,3.0
2024,0,55708,Hayden Buckley,2.29%,131,3.0
2024,0,29908,C.T. Pan,2.22%,135,3.0
2024,0,49960,Sepp Straka,2.21%,136,3.0
2024,0,55182,Tom Kim,2.17%,138,3.0
2024,0,52375,Doug Ghim,2.16%,185,4.0
2024,0,34076,Joel Dahmen,2.11%,142,3.0
2024,0,47988,Nick Hardy,2.11%,190,4.0
2024,0,60004,Jacob Bridgeman,2.05%,146,3.0
2024,0,35310,Lanto Griffin,2.04%,196,4.0
2024,0,50484,Hayden Springer,2.00%,150,3.0
2024,0,33448,Justin Thomas,1.90%,105,2.0
2024,0,48319,Tom Whitney,1.87%,107,2.0
2024,0,48887,Matt Wallace,1.75%,171,3.0
2024,0,55454,Carl Yuan,1.71%,117,2.0
2024,0,32367,Jorge Campillo,1.67%,120,2.0
2024,0,22405,Justin Rose,1.65%,121,2.0
2024,0,48119,Ben Taylor,1.60%,125,2.0
2024,0,26596,Ryan Moore,1.59%,126,2.0
2024,0,58168,Davis Thompson,1.57%,191,3.0
2024,0,48117,Kurt Kitayama,1.55%,129,2.0
2024,0,22371,Aaron Baddeley,1.54%,130,2.0
2024,0,59866,Nick Dunlap,1.49%,134,2.0
2024,0,32102,Rickie Fowler,1.48%,135,2.0
2024,0,27064,Jhonattan Vegas,1.48%,135,2.0
2024,0,60067,Joe Highsmith,1.40%,143,2.0
2024,0,29725,Tony Finau,1.34%,149,2.0
2024,0,57366,Cameron Young,1.32%,152,2.0
2024,0,50188,S.H. Kim,1.30%,231,3.0
2024,0,47806,Raul Pereda,1.30%,77,1.0
2024,0,47420,Jake Knapp,1.23%,163,2.0
2024,0,56630,Akshay Bhatia,1.20%,166,2.0
2024,0,47983,Chad Ramey,1.13%,177,2.0
2024,0,36801,Mark Hubbard,.99%,202,2.0
2024,0,32070,Rafael Campos,.96%,104,1.0
2024,0,40115,Adam Svensson,.93%,216,2.0
2024,0,27770,Camilo Villegas,.85%,118,1.0
2024,0,32757,Patton Kizzire,.83%,121,1.0
2024,0,46340,Alex Smalley,.78%,129,1.0
2024,0,34466,Peter Malnati,.74%,135,1.0
2024,0,37455,Si Woo Kim,.72%,138,1.0
2024,0,30926,Chris Kirk,.71%,140,1.0
2024,0,47663,Kevin Dougherty,.68%,147,1.0
2024,0,24502,Adam Scott,.67%,149,1.0
2024,0,36799,Stephan Jaeger,.65%,155,1.0
2024,0,45609,Tyler Duncan,.64%,156,1.0
2024,0,59095,Chris Gotterup,.58%,173,1.0
2024,0,59442,Parker Coody,.00%,102,0.0
2023,0,27963,Chris Stroud,.91%,88,8.0
2023,0,27974,Sung Kang,.77%,78,6.0
2023,0,35450,Patrick Cantlay,.71%,127,9.0
2023,0,35532,Tom Hoge,.69%,175,12.0
2023,0,25493,Nick Taylor,.69%,144,10.0
2023,0,26596,Ryan Moore,.67%,120,8.0
2023,0,30927,Brendon Todd,.66%,167,11.0
2023,0,52513,Carson Young,.66%,166,11.0
2023,0,22371,Aaron Baddeley,.65%,123,8.0
2023,0,33597,Harry Higgs,.65%,123,8.0
2023,0,47504,Sam Burns,.64%,157,10.0
2023,0,31202,William McGirt,.60%,83,5.0
2023,0,32448,James Hahn,.59%,185,11.0
2023,0,30911,Tommy Fleetwood,.58%,137,8.0
2023,0,31577,Tano Goya,.58%,171,10.0
2023,0,55789,Taylor Montgomery,.58%,173,10.0
2023,0,46046,Scottie Scheffler,.58%,154,9.0
2023,0,31560,Brian Stuard,.58%,103,6.0
2023,0,52374,Brandon Wu,.58%,156,9.0
2023,0,34076,Joel Dahmen,.55%,145,8.0
2023,0,27129,Luke List,.55%,165,9.0
2023,0,56762,Will Gordon,.54%,202,11.0
2023,0,39954,Cody Gribble,.54%,112,6.0
2023,0,39971,Sungjae Im,.54%,202,11.0
2023,0,55182,Tom Kim,.54%,148,8.0
2023,0,32333,Kevin Tway,.54%,222,12.0
2023,0,34255,Joseph Bramlett,.53%,150,8.0
2023,0,24024,Zach Johnson,.53%,151,8.0
2023,0,50525,Collin Morikawa,.53%,114,6.0
2023,0,52375,Doug Ghim,.52%,173,9.0
2023,0,54628,Lee Hodges,.52%,230,12.0
2023,0,29725,Tony Finau,.51%,177,9.0
2023,0,27936,Martin Laird,.51%,156,8.0
2023,0,35310,Lanto Griffin,.50%,119,6.0
2023,0,34409,David Lingmerth,.50%,121,6.0
2023,0,36326,David Lipsky,.50%,181,9.0
2023,0,30692,Scott Stallings,.50%,161,8.0
2023,0,52955,Ludvig Åberg,.49%,102,5.0
2023,0,45157,Cam Davis,.49%,164,8.0
2023,0,34099,Harris English,.49%,205,10.0
2023,0,33141,Keegan Bradley,.48%,145,7.0
2023,0,47988,Nick Hardy,.48%,207,10.0
2023,0,49298,Kramer Hickok,.48%,189,9.0
2023,0,30163,Henrik Norlander,.48%,146,7.0
2023,0,46970,Jon Rahm,.48%,124,6.0
2023,0,32662,Michael Gligic,.47%,127,6.0
2023,0,33413,Ben Martin,.47%,172,8.0
2023,0,48119,Ben Taylor,.47%,213,10.0
2023,0,51634,Sahith Theegala,.47%,169,8.0
2023,0,51491,Brandon Matthews,.46%,87,4.0
2023,0,40006,Erik van Rooyen,.46%,130,6.0
2023,0,59018,Ryan Gerard,.45%,89,4.0
2023,0,33204,Shane Lowry,.45%,112,5.0
2023,0,48867,Matti Schmid,.45%,134,6.0
2023,0,27095,Nick Watney,.45%,134,6.0
2023,0,32366,Kevin Chappell,.43%,93,4.0
2023,0,34466,Peter Malnati,.43%,162,7.0
2023,0,48081,Xander Schauffele,.43%,138,6.0
2023,0,35901,Paul Haley II,.42%,144,6.0
2023,0,27554,Scott Harrington,.42%,119,5.0
2023,0,34363,Tyrrell Hatton,.42%,143,6.0
2023,0,39977,Max Homa,.42%,144,6.0
2023,0,32816,Satoshi Kodaira,.42%,95,4.0
2023,0,47347,Adam Schenk,.42%,265,11.0
2023,0,54591,Ben Griffin,.41%,193,8.0
2023,0,57975,Harry Hall,.41%,171,7.0
2023,0,34098,Russell Henley,.41%,146,6.0
2023,0,23108,Matt Kuchar,.41%,196,8.0
2023,0,40162,Justin Lower,.41%,170,7.0
2023,0,28237,Rory McIlroy,.41%,121,5.0
2023,0,49947,Taylor Moore,.41%,196,8.0
2023,0,29908,C.T. Pan,.41%,98,4.0
2023,0,52411,Kyle Westmoreland,.41%,145,6.0
2023,0,32102,Rickie Fowler,.40%,173,7.0
2023,0,35506,Mackenzie Hughes,.40%,175,7.0
2023,0,40115,Adam Svensson,.40%,225,9.0
2023,0,47993,Denny McCarthy,.39%,205,8.0
2023,0,25818,Scott Piercy,.39%,153,6.0
2023,0,45522,Christiaan Bezuidenhout,.38%,159,6.0
2023,0,37338,Zecheng Dou,.38%,156,6.0
2023,0,57362,Austin Eckroat,.38%,157,6.0
2023,0,29970,Dylan Frittelli,.38%,131,5.0
2023,0,34610,Matthias Schwab,.38%,184,7.0
2023,0,27214,Kevin Streelman,.38%,184,7.0
2023,0,46435,Austin Cook,.37%,134,5.0
2023,0,30926,Chris Kirk,.37%,135,5.0
2023,0,58696,Peter Kuest,.37%,109,4.0
2023,0,50493,Justin Suh,.36%,221,8.0
2023,0,48699,Callum Tarren,.36%,193,7.0
2023,0,55454,Carl Yuan,.36%,138,5.0
2023,0,39067,MJ Daffue,.35%,142,5.0
2023,0,29535,Brice Garnett,.35%,142,5.0
2023,0,49771,J.T. Poston,.35%,172,6.0
2023,0,47995,Davis Riley,.35%,172,6.0
2023,0,46340,Alex Smalley,.35%,198,7.0
2023,0,24925,Jonathan Byrd,.34%,89,3.0
2023,0,33122,Russell Knox,.34%,177,6.0
2023,0,40250,Taylor Pendrith,.34%,177,6.0
2023,0,39997,Corey Conners,.33%,182,6.0
2023,0,33399,Adam Hadwin,.33%,184,6.0
2023,0,24502,Adam Scott,.33%,120,4.0
2023,0,31646,Emiliano Grillo,.32%,190,6.0
2023,0,39058,Lucas Herbert,.32%,94,3.0
2023,0,31557,Jim Herman,.32%,157,5.0
2023,0,50188,S.H. Kim,.32%,189,6.0
2023,0,28775,Nate Lashley,.32%,187,6.0
2023,0,29289,S.Y. Noh,.32%,94,3.0
2023,0,22056,Cameron Percy,.32%,93,3.0
2023,0,33948,Byeong Hun An,.31%,162,5.0
2023,0,54421,Garrick Higgo,.31%,226,7.0
2023,0,35449,Adam Long,.31%,194,6.0
2023,0,47983,Chad Ramey,.31%,223,7.0
2023,0,19803,Ryan Armour,.30%,133,4.0
2023,0,55708,Hayden Buckley,.30%,134,4.0
2023,0,33653,Thomas Detry,.30%,133,4.0
2023,0,35461,Beau Hossler,.30%,231,7.0
2023,0,39335,Kevin Roy,.30%,135,4.0
2023,0,46441,Robby Shelton,.30%,165,5.0
2023,0,27644,Brian Harman,.29%,175,5.0
2023,0,29221,Webb Simpson,.29%,105,3.0
2023,0,50095,Austin Smotherman,.29%,170,5.0
2023,0,51997,Andrew Novak,.28%,141,4.0
2023,0,55893,Sam Stevens,.28%,181,5.0
2023,0,47128,Richy Werenski,.28%,144,4.0
2023,0,36799,Stephan Jaeger,.27%,262,7.0
2023,0,56630,Akshay Bhatia,.26%,114,3.0
2023,0,20229,Stewart Cink,.26%,156,4.0
2023,0,47591,Eric Cole,.26%,193,5.0
2023,0,28089,Jason Day,.26%,153,4.0
2023,0,25686,Jason Dufner,.26%,154,4.0
2023,0,52453,Nicolai Hojgaard,.26%,76,2.0
2023,0,35879,Kelly Kraft,.26%,156,4.0
2023,0,31323,Gary Woodland,.26%,155,4.0
2023,0,52372,Cameron Champ,.25%,160,4.0
2023,0,36801,Mark Hubbard,.25%,199,5.0
2023,0,36699,Patrick Rodgers,.25%,198,5.0
2023,0,33448,Justin Thomas,.25%,160,4.0
2023,0,32839,Hideki Matsuyama,.24%,125,3.0
2023,0,34256,Andrew Putnam,.24%,245,6.0
2023,0,58967,Trevor Werbylo,.24%,123,3.0
2023,0,40098,Matt Fitzpatrick,.23%,129,3.0
2023,0,29420,Billy Horschel,.23%,132,3.0
2023,0,32757,Patton Kizzire,.23%,171,4.0
2023,0,26476,Chez Reavie,.23%,173,4.0
2023,0,53165,Doc Redman,.23%,173,4.0
2023,0,58168,Davis Thompson,.23%,215,5.0
2023,0,40058,Zac Blair,.22%,136,3.0
2023,0,32791,K.H. Lee,.22%,185,4.0
2023,0,36724,Augusto Núñez,.22%,139,3.0
2023,0,37275,Sam Ryder,.22%,178,4.0
2023,0,39324,J.J. Spaun,.22%,179,4.0
2023,0,12716,Charley Hoffman,.21%,140,3.0
2023,0,39975,Michael Kim,.21%,143,3.0
2023,0,46601,Trey Mullinax,.21%,140,3.0
2023,0,51349,Nico Echavarria,.20%,102,2.0
2023,0,51070,Vincent Norrman,.20%,152,3.0
2023,0,23320,Ryan Palmer,.20%,150,3.0
2023,0,34431,Robert Streb,.20%,153,3.0
2023,0,48117,Kurt Kitayama,.19%,103,2.0
2023,0,49960,Sepp Straka,.19%,160,3.0
2023,0,48084,Wesley Bryan,.18%,57,1.0
2023,0,51766,Wyndham Clark,.18%,221,4.0
2023,0,49453,Trevor Cone,.18%,168,3.0
2023,0,33410,Andrew Landry,.18%,112,2.0
2023,0,25632,Jimmy Walker,.18%,171,3.0
2023,0,32139,Danny Willett,.18%,114,2.0
2023,0,28420,Ryan Brehm,.17%,178,3.0
2023,0,34563,Chesson Hadley,.17%,177,3.0
2023,0,45242,Kevin Yu,.17%,116,2.0
2023,0,27349,Alex Noren,.16%,184,3.0
2023,0,51890,Greyson Sigg,.16%,184,3.0
2023,0,51414,Brent Grant,.15%,133,2.0
2023,0,46414,Aaron Rai,.15%,194,3.0
2023,0,54783,Dylan Wu,.15%,198,3.0
2023,0,45609,Tyler Duncan,.14%,211,3.0
2023,0,24140,Sean O'Hair,.14%,69,1.0
2023,0,28252,Seamus Power,.13%,152,2.0
2023,0,48887,Matt Wallace,.13%,151,2.0
2023,0,37455,Si Woo Kim,.12%,166,2.0
2023,0,36871,Matt NeSmith,.11%,174,2.0
2023,0,46442,Maverick McNealy,.09%,111,1.0
2023,0,51950,Max McGreevy,.08%,132,1.0
2023,0,34046,Jordan Spieth,.08%,119,1.0
2023,0,33408,Tyson Alexander,.07%,151,1.0
2023,0,47079,Harrison Endycott,.07%,137,1.0
2023,0,32640,Troy Merritt,.07%,134,1.0
2023,0,39546,Keith Mitchell,.07%,152,1.0
2023,0,57366,Cameron Young,.07%,142,1.0
2023,0,25900,Lucas Glover,.00%,148,0.0
2023,0,46717,Viktor Hovland,.00%,116,0.0
2023,0,49766,Hank Lebioda,.00%,94,0.0
2023,0,22405,Justin Rose,.00%,105,0.0
2023,0,35617,Martin Trainer,.00%,112,0.0
2022,0,22056,Cameron Percy,1.18,68,8.0
2022,0,22405,Justin Rose,0.95,63,6.0
2022,0,30911,Tommy Fleetwood,0.93,86,8.0
2022,0,46442,Maverick McNealy,0.79,165,13.0
2022,0,29725,Tony Finau,0.76,171,13.0
2022,0,36884,Ben Kohles,0.75,93,7.0
2022,0,54783,Dylan Wu,0.74,135,10.0
2022,0,56278,Matthew Wolff,0.72,83,6.0
2022,0,54421,Garrick Higgo,0.71,85,6.0
2022,0,32150,Michael Thompson,0.71,155,11.0
2022,0,39058,Lucas Herbert,0.65,92,6.0
2022,0,27129,Luke List,0.65,153,10.0
2022,0,28089,Jason Day,0.64,110,7.0
2022,0,35617,Martin Trainer,0.63,159,10.0
2022,0,32640,Troy Merritt,0.61,131,8.0
2022,0,10381,Curtis Thompson,0.6,100,6.0
2022,0,40115,Adam Svensson,0.59,152,9.0
2022,0,47504,Sam Burns,0.58,156,9.0
2022,0,24024,Zach Johnson,0.58,121,7.0
2022,0,39436,Joshua Creel,0.57,70,4.0
2022,0,34363,Tyrrell Hatton,0.57,87,5.0
2022,0,24361,Pat Perez,0.57,122,7.0
2022,0,40098,Matt Fitzpatrick,0.56,107,6.0
2022,0,36801,Mark Hubbard,0.56,125,7.0
2022,0,40162,Justin Lower,0.56,108,6.0
2022,0,47993,Denny McCarthy,0.56,196,11.0
2022,0,33448,Justin Thomas,0.56,108,6.0
2022,0,34174,John Huh,0.55,128,7.0
2022,0,28775,Nate Lashley,0.55,127,7.0
2022,0,39953,Chase Seiffert,0.55,73,4.0
2022,0,35450,Patrick Cantlay,0.54,93,5.0
2022,0,49947,Taylor Moore,0.54,168,9.0
2022,0,29221,Webb Simpson,0.54,92,5.0
2022,0,34264,Hudson Swafford,0.54,111,6.0
2022,0,46402,Talor Gooch,0.53,114,6.0
2022,0,27349,Alex Noren,0.53,114,6.0
2022,0,40250,Taylor Pendrith,0.53,131,7.0
2022,0,35506,Mackenzie Hughes,0.52,153,8.0
2022,0,34076,Joel Dahmen,0.51,156,8.0
2022,0,34098,Russell Henley,0.51,118,6.0
2022,0,24925,Jonathan Byrd,0.5,100,5.0
2022,0,39977,Max Homa,0.5,139,7.0
2022,0,51997,Andrew Novak,0.5,120,6.0
2022,0,36699,Patrick Rodgers,0.5,179,9.0
2022,0,48699,Callum Tarren,0.5,101,5.0
2022,0,47483,Will Zalatoris,0.5,120,6.0
2022,0,33597,Harry Higgs,0.49,144,7.0
2022,0,27974,Sung Kang,0.49,144,7.0
2022,0,26851,Marc Leishman,0.49,143,7.0
2022,0,35891,Cameron Smith,0.49,82,4.0
2022,0,30927,Brendon Todd,0.49,204,10.0
2022,0,25686,Jason Dufner,0.48,83,4.0
2022,0,48887,Matt Wallace,0.47,129,6.0
2022,0,32139,Danny Willett,0.47,85,4.0
2022,0,31646,Emiliano Grillo,0.46,152,7.0
2022,0,49298,Kramer Hickok,0.46,174,8.0
2022,0,20229,Stewart Cink,0.45,154,7.0
2022,0,36689,Brooks Koepka,0.45,67,3.0
2022,0,29926,Danny Lee,0.45,66,3.0
2022,0,33486,Roger Sloan,0.45,132,6.0
2022,0,32333,Kevin Tway,0.45,177,8.0
2022,0,32366,Kevin Chappell,0.44,113,5.0
2022,0,29535,Brice Garnett,0.44,159,7.0
2022,0,48117,Kurt Kitayama,0.44,90,4.0
2022,0,35879,Kelly Kraft,0.44,135,6.0
2022,0,32839,Hideki Matsuyama,0.44,114,5.0
2022,0,29478,Kevin Kisner,0.43,139,6.0
2022,0,28237,Rory McIlroy,0.43,116,5.0
2022,0,47128,Richy Werenski,0.43,116,5.0
2022,0,26476,Chez Reavie,0.42,143,6.0
2022,0,34466,Peter Malnati,0.41,172,7.0
2022,0,33419,Cameron Tringale,0.41,169,7.0
2022,0,52375,Doug Ghim,0.4,150,6.0
2022,0,39546,Keith Mitchell,0.4,176,7.0
2022,0,47995,Davis Riley,0.4,150,6.0
2022,0,27214,Kevin Streelman,0.4,151,6.0
2022,0,25900,Lucas Glover,0.39,155,6.0
2022,0,32791,K.H. Lee,0.39,206,8.0
2022,0,47529,Mito Pereira,0.39,154,6.0
2022,0,23325,Vaughn Taylor,0.39,76,3.0
2022,0,52374,Brandon Wu,0.39,129,5.0
2022,0,26300,Matt Jones,0.38,106,4.0
2022,0,36852,Jim Knous,0.38,78,3.0
2022,0,34256,Andrew Putnam,0.38,211,8.0
2022,0,32102,Rickie Fowler,0.36,112,4.0
2022,0,35461,Beau Hossler,0.36,165,6.0
2022,0,30926,Chris Kirk,0.36,137,5.0
2022,0,36326,David Lipsky,0.36,168,6.0
2022,0,37275,Sam Ryder,0.36,167,6.0
2022,0,51890,Greyson Sigg,0.36,139,5.0
2022,0,29420,Billy Horschel,0.35,142,5.0
2022,0,27936,Martin Laird,0.35,141,5.0
2022,0,30163,Henrik Norlander,0.35,141,5.0
2022,0,46435,Austin Cook,0.34,118,4.0
2022,0,33490,Bo Hoag,0.34,89,3.0
2022,0,23108,Matt Kuchar,0.34,145,5.0
2022,0,24502,Adam Scott,0.34,145,5.0
2022,0,25493,Nick Taylor,0.34,148,5.0
2022,0,27895,Jonas Blixt,0.33,91,3.0
2022,0,29908,C.T. Pan,0.33,180,6.0
2022,0,45609,Tyler Duncan,0.32,125,4.0
2022,0,33122,Russell Knox,0.32,157,5.0
2022,0,27770,Camilo Villegas,0.32,95,3.0
2022,0,45526,Abraham Ancer,0.31,97,3.0
2022,0,33141,Keegan Bradley,0.31,131,4.0
2022,0,39997,Corey Conners,0.31,163,5.0
2022,0,35310,Lanto Griffin,0.31,129,4.0
2022,0,39971,Sungjae Im,0.31,162,5.0
2022,0,50525,Collin Morikawa,0.31,96,3.0
2022,0,46046,Scottie Scheffler,0.31,129,4.0
2022,0,45540,Jared Wolfe,0.31,130,4.0
2022,0,35110,Brett Drewitt,0.3,101,3.0
2022,0,33399,Adam Hadwin,0.3,166,5.0
2022,0,35449,Adam Long,0.3,166,5.0
2022,0,23320,Ryan Palmer,0.3,101,3.0
2022,0,40006,Erik van Rooyen,0.3,66,2.0
2022,0,31323,Gary Woodland,0.3,132,4.0
2022,0,48084,Wesley Bryan,0.29,70,2.0
2022,0,54628,Lee Hodges,0.29,172,5.0
2022,0,28252,Seamus Power,0.29,137,4.0
2022,0,51766,Wyndham Clark,0.28,179,5.0
2022,0,35532,Tom Hoge,0.28,143,4.0
2022,0,36799,Stephan Jaeger,0.28,142,4.0
2022,0,24138,Ian Poulter,0.28,72,2.0
2022,0,47856,Seth Reeves,0.28,108,3.0
2022,0,30692,Scott Stallings,0.28,179,5.0
2022,0,29518,Brendan Steele,0.28,144,4.0
2022,0,19803,Ryan Armour,0.27,73,2.0
2022,0,29289,S.Y. Noh,0.27,113,3.0
2022,0,33667,Carlos Ortiz,0.27,112,3.0
2022,0,53165,Doc Redman,0.27,149,4.0
2022,0,49960,Sepp Straka,0.27,184,5.0
2022,0,27095,Nick Watney,0.27,149,4.0
2022,0,34255,Joseph Bramlett,0.26,156,4.0
2022,0,45157,Cam Davis,0.26,156,4.0
2022,0,12716,Charley Hoffman,0.26,114,3.0
2022,0,48822,Sebastián Muñoz,0.26,155,4.0
2022,0,37189,Harold Varner III,0.26,116,3.0
2022,0,45522,Christiaan Bezuidenhout,0.25,121,3.0
2022,0,31420,Anirban Lahiri,0.25,120,3.0
2022,0,49771,J.T. Poston,0.25,197,5.0
2022,0,39324,J.J. Spaun,0.25,163,4.0
