YEAR,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
2024,0,33399,Adam Hadwin,823
2024,0,23108,Matt Kuchar,825
2024,0,34256,Andrew Putnam,825
2024,0,26476,Chez Reavie,825
2024,0,52666,Sami Valimaki,830
2024,0,52372,Cameron Champ,832
2024,0,36871,Matt NeSmith,842
2024,0,32367,Jorge Campillo,843
2024,0,33486,Roger Sloan,844
2024,0,46441,Robby Shelton,845
2024,0,34076,Joel Dahmen,851
2024,0,48153,Matthieu Pavon,851
2024,0,45522,Christiaan Bezuidenhout,852
2024,0,45157,Cam Davis,854
2024,0,27129,Luke List,856
2024,0,48319,Tom Whitney,862
2024,0,38991,Alejandro Tosti,864
2024,0,36884,Ben Kohles,868
2024,0,54628,Lee Hodges,872
2024,0,47995,Davis Riley,875
2024,0,24024,Zach Johnson,877
2024,0,30927,Brendon Todd,878
2024,0,22405,Justin Rose,882
2024,0,32640,Troy Merritt,885
2024,0,47988,Nick Hardy,888
2024,0,49960,Sepp Straka,897
2024,0,31646,Emiliano Grillo,898
2024,0,36326,David Lipsky,913
2024,0,47663,Kevin Dougherty,916
2024,0,33968,Thorbjørn Olesen,916
2024,0,51890,Greyson Sigg,918
2024,0,29221,Webb Simpson,920
2024,0,45609,Tyler Duncan,929
2024,0,52374,Brandon Wu,935
2024,0,32102,Rickie Fowler,937
2024,0,46113,Ryan McCormick,939
2024,0,31323,Gary Woodland,940
2024,0,59095,Chris Gotterup,947
2024,0,39977,Max Homa,947
2024,0,37212,Paul Barjon,959
2024,0,56149,Wilson Furr,960
2024,0,47483,Will Zalatoris,964
2024,0,23320,Ryan Palmer,965
2024,0,40058,Zac Blair,967
2024,0,47347,Adam Schenk,981
2024,0,27139,David Skinns,983
2024,0,22371,Aaron Baddeley,995
2024,0,28420,Ryan Brehm,1000
2024,0,26596,Ryan Moore,1005
2024,0,27330,Josh Teater,1005
2024,0,33408,Tyson Alexander,1010
2024,0,55708,Hayden Buckley,1012
2024,0,50497,Adrien Dumont de Chassart,1012
2024,0,48699,Callum Tarren,1012
2024,0,25493,Nick Taylor,1015
2024,0,55789,Taylor Montgomery,1065
2024,0,60767,Blaine Hale Jr.,1078
2024,0,59442,Parker Coody,1112
2024,0,47806,Raul Pereda,1115
2024,0,52453,Nicolai Højgaard,1122
2024,0,34466,Peter Malnati,1123
2024,0,35617,Martin Trainer,1126
2024,0,51070,Vincent Norrman,1128
2024,0,48119,Ben Taylor,1163
2024,0,29478,Kevin Kisner,1218
2024,0,27649,Brandt Snedeker,1230
2024,0,27770,Camilo Villegas,1235
2024,0,34374,Erik Barnes,1264
2023,0,52955,Ludvig Åberg,207
2023,0,46717,Viktor Hovland,216
2023,0,58696,Peter Kuest,227
2023,0,46970,Jon Rahm,283
2023,0,46046,Scottie Scheffler,328
2023,0,56630,Akshay Bhatia,338
2023,0,48081,Xander Schauffele,339
2023,0,35450,Patrick Cantlay,341
2023,0,50525,Collin Morikawa,355
2023,0,39977,Max Homa,357
2023,0,52453,Nicolai Hojgaard,366
2023,0,51766,Wyndham Clark,371
2023,0,32102,Rickie Fowler,381
2023,0,24502,Adam Scott,423
2023,0,55182,Tom Kim,425
2023,0,56762,Will Gordon,442
2023,0,22405,Justin Rose,442
2023,0,39971,Sungjae Im,450
2023,0,34363,Tyrrell Hatton,476
2023,0,58168,Davis Thompson,481
2023,0,49771,J.T. Poston,484
2023,0,28237,Rory McIlroy,491
2023,0,36799,Stephan Jaeger,498
2023,0,45157,Cam Davis,507
2023,0,25900,Lucas Glover,509
2023,0,45242,Kevin Yu,518
2023,0,33948,Byeong Hun An,520
2023,0,30911,Tommy Fleetwood,529
2023,0,39546,Keith Mitchell,541
2023,0,54591,Ben Griffin,551
2023,0,27644,Brian Harman,554
2023,0,51070,Vincent Norrman,558
2023,0,35461,Beau Hossler,559
2023,0,47993,Denny McCarthy,560
2023,0,29725,Tony Finau,566
2023,0,47504,Sam Burns,567
2023,0,55789,Taylor Montgomery,569
2023,0,47591,Eric Cole,575
2023,0,39997,Corey Conners,591
2023,0,40115,Adam Svensson,591
2023,0,28089,Jason Day,595
2023,0,30927,Brendon Todd,600
2023,0,34563,Chesson Hadley,601
2023,0,23108,Matt Kuchar,602
2023,0,47988,Nick Hardy,611
2023,0,46340,Alex Smalley,624
2023,0,54783,Dylan Wu,624
2023,0,30926,Chris Kirk,626
2023,0,39324,J.J. Spaun,628
2023,0,52374,Brandon Wu,629
2023,0,33653,Thomas Detry,640
2023,0,57975,Harry Hall,643
2023,0,23320,Ryan Palmer,645
2023,0,40098,Matt Fitzpatrick,647
2023,0,48867,Matti Schmid,647
2023,0,51634,Sahith Theegala,647
2023,0,55454,Carl Yuan,647
2023,0,40006,Erik van Rooyen,651
2023,0,35532,Tom Hoge,653
2023,0,28775,Nate Lashley,657
2023,0,33204,Shane Lowry,659
2023,0,54421,Garrick Higgo,664
2023,0,37455,Si Woo Kim,665
2023,0,26596,Ryan Moore,665
2023,0,57366,Cameron Young,665
2023,0,34255,Joseph Bramlett,666
2023,0,33399,Adam Hadwin,670
2023,0,34098,Russell Henley,670
2023,0,33141,Keegan Bradley,676
2023,0,31577,Tano Goya,678
2023,0,49960,Sepp Straka,691
2023,0,55708,Hayden Buckley,693
2023,0,34256,Andrew Putnam,693
2023,0,52375,Doug Ghim,696
2023,0,50188,S.H. Kim,698
2023,0,51414,Brent Grant,701
2023,0,34046,Jordan Spieth,701
2023,0,33448,Justin Thomas,702
2023,0,37275,Sam Ryder,704
2023,0,45609,Tyler Duncan,705
2023,0,32839,Hideki Matsuyama,712
2023,0,46414,Aaron Rai,714
2023,0,27129,Luke List,723
2023,0,55893,Sam Stevens,726
2023,0,51890,Greyson Sigg,729
2023,0,29908,C.T. Pan,730
2023,0,57362,Austin Eckroat,731
2023,0,50493,Justin Suh,731
2023,0,39975,Michael Kim,742
2023,0,33413,Ben Martin,743
2023,0,36801,Mark Hubbard,745
2023,0,39067,MJ Daffue,750
2023,0,25493,Nick Taylor,751
2023,0,45522,Christiaan Bezuidenhout,755
2023,0,32816,Satoshi Kodaira,761
2023,0,36699,Patrick Rodgers,764
2023,0,40162,Justin Lower,766
2023,0,31646,Emiliano Grillo,769
2023,0,35449,Adam Long,771
2023,0,32791,K.H. Lee,773
2023,0,36871,Matt NeSmith,777
2023,0,35310,Lanto Griffin,781
2023,0,32757,Patton Kizzire,782
2023,0,52513,Carson Young,789
2023,0,47995,Davis Riley,792
2023,0,28252,Seamus Power,812
2023,0,40058,Zac Blair,819
2023,0,29289,S.Y. Noh,819
2023,0,46442,Maverick McNealy,820
2023,0,47347,Adam Schenk,821
2023,0,31202,William McGirt,825
2023,0,27936,Martin Laird,827
2023,0,32366,Kevin Chappell,833
2023,0,49453,Trevor Cone,836
2023,0,29221,Webb Simpson,836
2023,0,29535,Brice Garnett,837
2023,0,39335,Kevin Roy,837
2023,0,59018,Ryan Gerard,838
2023,0,52372,Cameron Champ,840
2023,0,27554,Scott Harrington,857
2023,0,35506,Mackenzie Hughes,857
2023,0,46441,Robby Shelton,857
2023,0,54628,Lee Hodges,863
2023,0,27349,Alex Noren,863
2023,0,31323,Gary Woodland,866
2023,0,25818,Scott Piercy,868
2023,0,50095,Austin Smotherman,870
2023,0,40250,Taylor Pendrith,871
2023,0,47983,Chad Ramey,884
2023,0,47128,Richy Werenski,887
2023,0,49298,Kramer Hickok,889
2023,0,34076,Joel Dahmen,890
2023,0,33597,Harry Higgs,896
2023,0,22371,Aaron Baddeley,900
2023,0,49947,Taylor Moore,900
2023,0,24140,Sean O'Hair,906
2023,0,36724,Augusto Núñez,912
2023,0,32333,Kevin Tway,917
2023,0,35879,Kelly Kraft,921
2023,0,27974,Sung Kang,933
2023,0,48699,Callum Tarren,933
2023,0,20229,Stewart Cink,941
2023,0,12716,Charley Hoffman,941
2023,0,39954,Cody Gribble,943
2023,0,53165,Doc Redman,945
2023,0,35617,Martin Trainer,945
2023,0,48084,Wesley Bryan,950
2023,0,36326,David Lipsky,951
2023,0,37338,Zecheng Dou,958
2023,0,30163,Henrik Norlander,959
2023,0,39058,Lucas Herbert,961
2023,0,34099,Harris English,968
2023,0,46435,Austin Cook,977
2023,0,34466,Peter Malnati,980
2023,0,34409,David Lingmerth,981
2023,0,47079,Harrison Endycott,986
2023,0,48117,Kurt Kitayama,990
2023,0,19803,Ryan Armour,996
2023,0,29420,Billy Horschel,997
2023,0,51997,Andrew Novak,999
2023,0,32448,James Hahn,1004
2023,0,22056,Cameron Percy,1004
2023,0,26476,Chez Reavie,1008
2023,0,27963,Chris Stroud,1014
2023,0,51349,Nico Echavarria,1016
2023,0,32640,Troy Merritt,1018
2023,0,31560,Brian Stuard,1020
2023,0,48887,Matt Wallace,1020
2023,0,30692,Scott Stallings,1030
2023,0,25686,Jason Dufner,1031
2023,0,35901,Paul Haley II,1035
2023,0,33122,Russell Knox,1037
2023,0,34431,Robert Streb,1052
2023,0,27214,Kevin Streelman,1069
2023,0,34610,Matthias Schwab,1086
2023,0,52411,Kyle Westmoreland,1091
2023,0,32139,Danny Willett,1092
2023,0,28420,Ryan Brehm,1094
2023,0,51950,Max McGreevy,1094
2023,0,33408,Tyson Alexander,1131
2023,0,48119,Ben Taylor,1131
2023,0,25632,Jimmy Walker,1136
2023,0,33410,Andrew Landry,1137
2023,0,51491,Brandon Matthews,1159
2023,0,24024,Zach Johnson,1176
2023,0,58967,Trevor Werbylo,1188
2023,0,49766,Hank Lebioda,1190
2023,0,32662,Michael Gligic,1213
2023,0,31557,Jim Herman,1228
2023,0,46601,Trey Mullinax,1239
2023,0,24925,Jonathan Byrd,1248
2023,0,29970,Dylan Frittelli,1275
2023,0,27095,Nick Watney,1326
2022,0,48081,Xander Schauffele,154
2022,0,28237,Rory McIlroy,199
2022,0,46402,Talor Gooch,233
2022,0,35450,Patrick Cantlay,246
2022,0,33448,Justin Thomas,256
2022,0,39971,Sungjae Im,276
2022,0,46046,Scottie Scheffler,316
2022,0,45486,Joaquin Niemann,347
2022,0,35891,Cameron Smith,383
2022,0,32839,Hideki Matsuyama,388
2022,0,28252,Seamus Power,422
2022,0,40250,Taylor Pendrith,428
2022,0,46442,Maverick McNealy,431
2022,0,47995,Davis Riley,431
2022,0,33204,Shane Lowry,435
2022,0,50525,Collin Morikawa,435
2022,0,47483,Will Zalatoris,436
2022,0,34098,Russell Henley,437
2022,0,24502,Adam Scott,445
2022,0,46717,Viktor Hovland,451
2022,0,34046,Jordan Spieth,456
2022,0,46970,Jon Rahm,460
2022,0,39977,Max Homa,462
2022,0,57366,Cameron Young,464
2022,0,29725,Tony Finau,468
2022,0,49964,Aaron Wise,469
2022,0,47504,Sam Burns,480
2022,0,21961,Charles Howell III,480
2022,0,39546,Keith Mitchell,487
2022,0,36801,Mark Hubbard,490
2022,0,29420,Billy Horschel,496
2022,0,45157,Cam Davis,514
2022,0,45609,Tyler Duncan,527
2022,0,29221,Webb Simpson,529
2022,0,46601,Trey Mullinax,532
2022,0,26851,Marc Leishman,547
2022,0,37189,Harold Varner III,555
2022,0,34363,Tyrrell Hatton,559
2022,0,39997,Corey Conners,564
2022,0,40098,Matt Fitzpatrick,573
2022,0,30692,Scott Stallings,573
2022,0,34174,John Huh,576
2022,0,34264,Hudson Swafford,585
2022,0,30911,Tommy Fleetwood,595
2022,0,22405,Justin Rose,595
2022,0,32791,K.H. Lee,601
2022,0,30926,Chris Kirk,603
2022,0,31646,Emiliano Grillo,606
2022,0,22056,Cameron Percy,607
2022,0,30944,Jason Kokrak,609
2022,0,33399,Adam Hadwin,610
2022,0,36326,David Lipsky,612
2022,0,48822,Sebastián Muñoz,616
2022,0,27064,Jhonattan Vegas,619
2022,0,46340,Alex Smalley,630
2022,0,48117,Kurt Kitayama,637
2022,0,45526,Abraham Ancer,639
2022,0,47529,Mito Pereira,643
2022,0,40115,Adam Svensson,648
2022,0,47988,Nick Hardy,649
2022,0,33141,Keegan Bradley,653
2022,0,27644,Brian Harman,654
2022,0,47993,Denny McCarthy,654
2022,0,35532,Tom Hoge,666
2022,0,28775,Nate Lashley,667
2022,0,32816,Satoshi Kodaira,672
2022,0,26300,Matt Jones,674
2022,0,29478,Kevin Kisner,680
2022,0,55708,Hayden Buckley,687
2022,0,51766,Wyndham Clark,689
2022,0,49771,J.T. Poston,689
2022,0,28089,Jason Day,698
2022,0,35449,Adam Long,711
2022,0,23621,Rory Sabbatini,714
2022,0,49947,Taylor Moore,715
2022,0,51894,Vince Whaley,715
2022,0,52374,Brandon Wu,717
2022,0,27936,Martin Laird,721
2022,0,27129,Luke List,722
2022,0,32640,Troy Merritt,722
2022,0,45522,Christiaan Bezuidenhout,724
2022,0,23108,Matt Kuchar,724
2022,0,32150,Michael Thompson,724
2022,0,48699,Callum Tarren,725
2022,0,34256,Andrew Putnam,734
2022,0,34610,Matthias Schwab,734
2022,0,20229,Stewart Cink,746
2022,0,36799,Stephan Jaeger,751
2022,0,47856,Seth Reeves,753
2022,0,39324,J.J. Spaun,753
2022,0,29908,C.T. Pan,764
2022,0,33419,Cameron Tringale,766
2022,0,30927,Brendon Todd,772
2022,0,51634,Sahith Theegala,773
2022,0,35310,Lanto Griffin,775
2022,0,36699,Patrick Rodgers,776
2022,0,46414,Aaron Rai,778
2022,0,37455,Si Woo Kim,781
2022,0,29926,Danny Lee,785
2022,0,32662,Michael Gligic,786
2022,0,32448,James Hahn,793
2022,0,40162,Justin Lower,797
2022,0,54628,Lee Hodges,801
2022,0,34076,Joel Dahmen,802
2022,0,31323,Gary Woodland,811
2022,0,23325,Vaughn Taylor,813
2022,0,50095,Austin Smotherman,817
2022,0,27214,Kevin Streelman,827
2022,0,25818,Scott Piercy,830
2022,0,32757,Patton Kizzire,831
2022,0,36689,Brooks Koepka,831
2022,0,37275,Sam Ryder,831
2022,0,24361,Pat Perez,833
2022,0,36884,Ben Kohles,836
2022,0,29518,Brendan Steele,837
2022,0,39058,Lucas Herbert,838
2022,0,30978,Kiradech Aphibarnrat,848
2022,0,27349,Alex Noren,850
2022,0,34466,Peter Malnati,852
2022,0,27974,Sung Kang,862
2022,0,52372,Cameron Champ,865
2022,0,51890,Greyson Sigg,866
2022,0,49298,Kramer Hickok,868
2022,0,33667,Carlos Ortiz,870
2022,0,24980,Scott Gutschewski,871
2022,0,36871,Matthew NeSmith,871
2022,0,47983,Chad Ramey,875
2022,0,35506,Mackenzie Hughes,881
2022,0,33122,Russell Knox,881
2022,0,31420,Anirban Lahiri,887
2022,0,32366,Kevin Chappell,892
2022,0,19803,Ryan Armour,896
2022,0,29289,S.Y. Noh,896
2022,0,23320,Ryan Palmer,902
2022,0,27139,David Skinns,906
2022,0,56278,Matthew Wolff,916
2022,0,53165,Doc Redman,917
2022,0,25900,Lucas Glover,921
2022,0,35461,Beau Hossler,931
2022,0,23983,Luke Donald,933
2022,0,26476,Chez Reavie,933
2022,0,48084,Wesley Bryan,937
2022,0,34563,Chesson Hadley,941
2022,0,32333,Kevin Tway,943
2022,0,35879,Kelly Kraft,945
2022,0,37212,Paul Barjon,949
2022,0,52375,Doug Ghim,956
2022,0,25198,Francesco Molinari,963
2022,0,32102,Rickie Fowler,964
2022,0,45540,Jared Wolfe,968
2022,0,49960,Sepp Straka,974
2022,0,34431,Robert Streb,978
2022,0,30163,Henrik Norlander,985
2022,0,24024,Zach Johnson,988
2022,0,24138,Ian Poulter,989
2022,0,24925,Jonathan Byrd,994
2022,0,29970,Dylan Frittelli,997
2022,0,29535,Brice Garnett,1000
2022,0,25493,Nick Taylor,1000
2022,0,46550,Brandon Hagy,1008
2022,0,12716,Charley Hoffman,1009
2022,0,40006,Erik van Rooyen,1010
2022,0,29974,Branden Grace,1016
2022,0,46435,Austin Cook,1017
2022,0,34255,Joseph Bramlett,1021
2022,0,51997,Andrew Novak,1037
2022,0,49766,Hank Lebioda,1045
2022,0,10381,Curtis Thompson,1045
2022,0,48887,Matt Wallace,1052
2022,0,36852,Jim Knous,1073
2022,0,24924,Bill Haas,1079
2022,0,32139,Danny Willett,1079
2022,0,33597,Harry Higgs,1086
2022,0,34360,Patrick Reed,1087
2022,0,33486,Roger Sloan,1090
2022,0,35617,Martin Trainer,1107
2022,0,39953,Chase Seiffert,1112
2022,0,51950,Max McGreevy,1116
2022,0,27649,Brandt Snedeker,1127
2022,0,31557,Jim Herman,1140
2022,0,31560,Brian Stuard,1145
2022,0,27770,Camilo Villegas,1148
2022,0,47128,Richy Werenski,1148
2022,0,33490,Bo Hoag,1156
2022,0,27095,Nick Watney,1176
2022,0,39436,Joshua Creel,1183
2022,0,47347,Adam Schenk,1186
2022,0,28114,Dawie van der Walt,1188
2022,0,54783,Dylan Wu,1188
2022,0,54421,Garrick Higgo,1213
2022,0,27895,Jonas Blixt,1223
2022,0,35110,Brett Drewitt,1295
2022,0,25686,Jason Dufner,1300
2021,0,46970,Jon Rahm,178
2021,0,48081,Xander Schauffele,229
2021,0,29221,Webb Simpson,272
2021,0,36689,Brooks Koepka,283
2021,0,30925,Dustin Johnson,308
2021,0,33448,Justin Thomas,323
2021,0,40026,Daniel Berger,339
2021,0,34099,Harris English,353
2021,0,50525,Collin Morikawa,370
2021,0,29725,Tony Finau,371
2021,0,35450,Patrick Cantlay,373
2021,0,26329,Louis Oosthuizen,374
2021,0,47504,Sam Burns,375
2021,0,39971,Sungjae Im,390
2021,0,35891,Cameron Smith,392
2021,0,47959,Bryson DeChambeau,406
2021,0,39997,Corey Conners,408
2021,0,30944,Jason Kokrak,424
2021,0,46046,Scottie Scheffler,430
2021,0,32757,Patton Kizzire,438
2021,0,46717,Viktor Hovland,441
2021,0,21209,Sergio Garcia,448
2021,0,45486,Joaquin Niemann,452
2021,0,34046,Jordan Spieth,470
2021,0,32839,Hideki Matsuyama,486
2021,0,33419,Cameron Tringale,496
2021,0,34360,Patrick Reed,499
2021,0,34363,Tyrrell Hatton,500
2021,0,45526,Abraham Ancer,507
2021,0,27644,Brian Harman,513
2021,0,31646,Emiliano Grillo,517
2021,0,28237,Rory McIlroy,519
2021,0,23320,Ryan Palmer,522
2021,0,20229,Stewart Cink,531
2021,0,12716,Charley Hoffman,541
2021,0,45157,Cam Davis,542
2021,0,32448,James Hahn,545
2021,0,33141,Keegan Bradley,550
2021,0,46442,Maverick McNealy,555
2021,0,34098,Russell Henley,556
2021,0,47483,Will Zalatoris,566
2021,0,33667,Carlos Ortiz,573
2021,0,25364,Paul Casey,574
2021,0,49964,Aaron Wise,579
2021,0,40006,Erik van Rooyen,584
2021,0,49766,Hank Lebioda,588
2021,0,25396,Kevin Na,588
2021,0,39977,Max Homa,590
2021,0,22405,Justin Rose,592
2021,0,31420,Anirban Lahiri,603
2021,0,48822,Sebastián Muñoz,604
2021,0,52375,Doug Ghim,606
2021,0,30926,Chris Kirk,609
2021,0,49960,Sepp Straka,609
2021,0,40098,Matt Fitzpatrick,615
2021,0,27214,Kevin Streelman,620
2021,0,28252,Seamus Power,624
2021,0,30927,Brendon Todd,625
2021,0,34264,Hudson Swafford,626
2021,0,46402,Talor Gooch,630
2021,0,37189,Harold Varner III,634
2021,0,27064,Jhonattan Vegas,637
2021,0,33486,Roger Sloan,663
2021,0,29420,Billy Horschel,666
2021,0,29535,Brice Garnett,668
2021,0,25493,Nick Taylor,668
2021,0,33597,Harry Higgs,675
2021,0,27129,Luke List,678
2021,0,19803,Ryan Armour,689
2021,0,24502,Adam Scott,690
2021,0,24361,Pat Perez,691
2021,0,32791,K.H. Lee,702
2021,0,37455,Si Woo Kim,714
2021,0,33204,Shane Lowry,721
2021,0,27349,Alex Noren,727
2021,0,23621,Rory Sabbatini,727
2021,0,26300,Matt Jones,729
2021,0,56762,Will Gordon,730
2021,0,36871,Matthew NeSmith,736
2021,0,24138,Ian Poulter,748
2021,0,56278,Matthew Wolff,748
2021,0,33122,Russell Knox,749
2021,0,36801,Mark Hubbard,753
2021,0,25900,Lucas Glover,754
2021,0,25818,Scott Piercy,754
2021,0,27330,Josh Teater,759
2021,0,26331,Charl Schwartzel,762
2021,0,24024,Zach Johnson,769
2021,0,23108,Matt Kuchar,772
2021,0,22056,Cameron Percy,776
2021,0,33490,Bo Hoag,779
2021,0,27649,Brandt Snedeker,779
2021,0,51766,Wyndham Clark,785
2021,0,29518,Brendan Steele,785
2021,0,29478,Kevin Kisner,792
2021,0,47347,Adam Schenk,795
2021,0,27936,Martin Laird,797
2021,0,37275,Sam Ryder,800
2021,0,32333,Kevin Tway,800
2021,0,52372,Cameron Champ,804
2021,0,23325,Vaughn Taylor,805
2021,0,47993,Denny McCarthy,808
2021,0,49298,Kramer Hickok,810
2021,0,49771,J.T. Poston,811
2021,0,27770,Camilo Villegas,812
2021,0,25804,Bubba Watson,814
2021,0,34076,Joel Dahmen,816
2021,0,29479,Scott Brown,817
2021,0,36699,Patrick Rodgers,818
2021,0,35310,Lanto Griffin,822
2021,0,26851,Marc Leishman,825
2021,0,31560,Brian Stuard,835
2021,0,51894,Vince Whaley,842
2021,0,34255,Joseph Bramlett,844
2021,0,32150,Michael Thompson,860
2021,0,35532,Tom Hoge,861
2021,0,29908,C.T. Pan,861
2021,0,39546,Keith Mitchell,869
2021,0,48119,Ben Taylor,871
2021,0,32640,Troy Merritt,872
2021,0,30110,Kyle Stanley,872
2021,0,33399,Adam Hadwin,874
2021,0,34466,Peter Malnati,877
2021,0,53165,Doc Redman,882
2021,0,30163,Henrik Norlander,890
2021,0,31323,Gary Woodland,896
2021,0,27554,Scott Harrington,897
2021,0,34256,Andrew Putnam,897
2021,0,32139,Danny Willett,897
2021,0,30692,Scott Stallings,899
2021,0,34563,Chesson Hadley,913
2021,0,35461,Beau Hossler,913
2021,0,22371,Aaron Baddeley,918
2021,0,28089,Jason Day,918
2021,0,34174,John Huh,920
2021,0,29974,Branden Grace,922
2021,0,30911,Tommy Fleetwood,931
2021,0,48887,Matt Wallace,931
2021,0,29268,Bronson Burgoon,936
2021,0,29926,Danny Lee,941
2021,0,34431,Robert Streb,941
2021,0,46550,Brandon Hagy,944
2021,0,28775,Nate Lashley,948
2021,0,35506,Mackenzie Hughes,951
2021,0,27942,Rob Oppenheim,952
2021,0,31557,Jim Herman,954
2021,0,28420,Ryan Brehm,955
2021,0,26758,David Hearn,961
2021,0,32662,Michael Gligic,969
2021,0,32816,Satoshi Kodaira,970
2021,0,35449,Adam Long,971
2021,0,21961,Charles Howell III,978
2021,0,24140,Sean O'Hair,979
2021,0,39953,Chase Seiffert,981
2021,0,35658,Kris Ventura,988
2021,0,47128,Richy Werenski,988
2021,0,25686,Jason Dufner,995
2021,0,32102,Rickie Fowler,1010
2021,0,40042,Tyler McCumber,1012
2021,0,33413,Ben Martin,1017
2021,0,35104,Tom Lewis,1019
2021,0,26476,Chez Reavie,1020
2021,0,20396,Lee Westwood,1039
2021,0,33120,Mark Anderson,1041
2021,0,35230,Nelson Ledesma,1044
2021,0,33410,Andrew Landry,1048
2021,0,24781,Hunter Mahan,1053
2021,0,24924,Bill Haas,1068
2021,0,33948,Byeong Hun An,1072
2021,0,48045,Michael Gellerman,1087
2021,0,27556,Ted Potter Jr.,1099
2021,0,25632,Jimmy Walker,1100
2021,0,26499,Rafa Cabrera Bello,1101
2021,0,19846,Brian Gay,1108
2021,0,23788,D.J. Trahan,1111
2021,0,29970,Dylan Frittelli,1114
2021,0,35617,Martin Trainer,1120
2021,0,39324,J.J. Spaun,1129
2021,0,32070,Rafael Campos,1130
